nflId,height,weight,birthDate,collegeName,position,displayName
2560949,74,225,10/29/1996,Notre Dame,RB,Josh Adams
2555261,76,235,12/11/1992,North Carolina State,QB,Jacoby Brissett
2558116,69,208,12/2/1994,Texas-El Paso,RB,Aaron Jones
2553710,72,203,2/22/1992,Texas A&M,SS,Deshazor Everett
2507232,73,207,9/3/1984,Colorado,K,Mason Crosby
2560868,78,208,10/30/1995,Alabama,P,J.K. Scott
2561156,75,240,5/21/1994,Mississippi State,LS,Hunter Bradley
2560764,69,190,11/17/1995,Southern U.,DB,Danny Johnson
2560984,75,233,3/21/1995,Vanderbilt,LB,Oren Burks
2559164,74,196,1/6/1995,Brigham Young,CB,Michael Davis
2541544,70,218,7/7/1990,Middle Tennessee State,RB,Benny Cunningham
497238,77,260,6/16/1988,Oklahoma,TE,Jermaine Gresham
2534871,72,233,10/18/1990,UCLA,FB,Derrick Coleman
2560901,74,199,11/24/1995,Louisiana State,DB,Kevin Toliver
2560858,76,215,2/10/1997,UCLA,QB,Josh Rosen
2532966,72,242,6/27/1990,Utah State,MLB,Bobby Wagner
2560728,75,203,6/2/1995,Oklahoma State,CB,Tre Flowers
2558159,71,202,7/26/1995,Louisiana Tech,FS,Xavier Woods
2560754,73,198,11/17/1995,Maryland,DB,J.C. Jackson
2561157,70,185,4/17/1996,Western Carolina,DB,Keion Crossen
2555380,70,200,11/29/1993,Alabama,CB,Cyrus Jones
2535609,74,216,6/28/1989,Portland State,CB,DeShawn Shead
2506861,70,185,7/19/1983,Shippensburg,CB,Brent Grimes
2543643,71,195,7/6/1991,San Diego State,SS,Nat Berhe
2556567,72,209,10/14/1992,South Carolina,S,Isaiah Johnson
2560741,74,196,3/28/1997,Texas,CB,Holton Hill
2530852,74,235,12/7/1987,Ohio State,LS,Jake McQuaide
2535663,77,241,2/8/1990,Oregon State,P,Johnny Hekker
2560782,72,244,1/25/1995,Virginia,LB,Micah Kiser
2561653,74,205,1/3/1995,Prairie View,WR,KhaDarel Hodge
2560898,70,198,9/2/1995,Jacksonville State,RB,Roc Thomas
2560770,71,208,8/3/1997,Southern California,RB,Ronald Jones
81284,72,229,10/7/1986,Missouri,QB,Chase Daniel
2552033,76,231,1/6/1994,Florida State,QB,Jameis Winston
2553774,72,229,8/4/1993,Syracuse,OLB,Cameron Lynch
2560051,75,215,4/4/1996,Pennsylvania,WR,Justin Watson
2555155,72,200,8/14/1993,Miami,SS,Deon Bush
2555381,72,202,4/13/1993,William & Mary,FS,DeAndre Houston-Carson
2560939,74,221,9/11/1994,Georgia,WR,Javon Wims
2560750,73,226,10/12/1995,Western Kentucky,LB,Joel Iyiegbuniwe
2556588,75,255,8/6/1994,South Florida,DE,Eric Lee
2560814,75,205,5/23/1995,Missouri,WR,J'Mon Moore
2560982,72,198,7/13/1995,Alabama,CB,Tony Brown
2495467,72,195,7/26/1988,Eastern Washington,RB,Taiwan Jones
2561029,71,180,1/14/1997,Texas Tech,WR,Keke Coutee
2558832,77,267,9/19/1993,Virginia Commonwealth,TE,Mo Alie-Cox
2556394,71,190,9/15/1992,Georgia Tech,CB,Chris Milton
2557995,72,207,3/9/1993,Florida,FS,Marcus Maye
2541864,75,245,11/7/1991,Columbia,OLB,Josh Martin
744,80,300,9/1/1986,Miami,DE,Calais Campbell
2532873,77,290,1/11/1990,Tennessee,DT,Malik Jackson
2553431,75,255,8/3/1994,Florida,OLB,Dante Fowler Jr.
2543563,72,230,10/7/1991,Boston College,ILB,Kevin Pierre-Louis
2559058,72,194,6/14/1995,Georgia,S,Maurice Smith
2539289,69,195,4/28/1989,Oregon,RB,Kenjon Barner
2543724,73,200,6/19/1991,Liberty,CB,Walt Aikens
2533436,79,240,11/22/1990,Arizona State,QB,Brock Osweiler
2556542,74,230,7/2/1992,Pittsburgh,LB,Nicholas Grigsby
494277,72,205,6/16/1988,Mississippi,FS,Kendrick Lewis
2533039,75,218,2/14/1990,South Carolina,WR,Alshon Jeffery
2540279,70,184,11/23/1990,Connecticut,WR,Nick Williams
2560795,69,184,3/31/1996,Pittsburgh,CB,Avonte Maddox
2530747,70,192,9/21/1988,Stanford,WR,Doug Baldwin
2558077,73,216,11/26/1995,Michigan,SS,Lano Hill
2543823,70,191,2/23/1992,Missouri,CB,E.J. Gaines
2535869,74,195,2/9/1988,Temple,WR,Rod Streater
2557922,74,215,11/16/1993,Iowa,QB,C.J. Beathard
2532790,70,175,12/29/1989,Miami,WR,Travis Benjamin
2558971,74,195,6/25/1994,Iowa,CB,Greg Mabin
2532431,73,234,2/11/1988,North Texas,OLB,Craig Robertson
2561317,73,191,4/6/1995,Bethune-Cookman,WR,Jawill Davis
71407,76,235,3/8/1986,Southern Methodist,P,Thomas Morstead
2541192,70,207,2/26/1990,Southern Methodist,SS,Chris Banjo
2556931,75,255,1/10/1993,Southern Methodist,LS,Zach Wood
2557906,75,246,7/2/1993,Wisconsin,LB,Vince Biegel
2559181,73,200,2/7/1994,Illinois,DB,Justin Hardee
2561206,72,202,1/18/1996,Mississippi State,DB,J.T. Gray
2533459,74,240,3/14/1988,Penn State,ILB,Nate Stupar
2560815,71,203,10/1/1996,Boston College,DB,Kam Moore
2561318,73,224,8/14/1996,Chattanooga,ILB,Tae Davis
2557862,77,300,8/25/1993,Michigan,DE,Chris Wormley
2561468,71,214,8/23/1995,Alcorn State,RB,De'Lance Turner
2559007,70,185,7/15/1994,Arizona State,WR,Tim White
2535613,72,232,1/3/1990,Northern Iowa,ILB,L.J. Fort
2553667,78,255,9/21/1992,Illinois,TE,Matt LaCosse
2552451,75,255,5/18/1993,Missouri,DE,Shane Ray
2558988,72,196,11/7/1993,Oklahoma State,CB,Lenzy Pipkins
238498,70,200,5/22/1986,Kent State,WR,Julian Edelman
2539280,74,260,10/14/1990,Ohio State,DE,John Simon
2559087,70,190,7/13/1993,Memphis,CB,Arthur Maulet
2533460,70,225,12/2/1989,Utah State,RB,Robert Turbin
2561131,73,202,11/3/1993,Central Arkansas,FS,George Odum
2561149,72,229,12/12/1995,Houston,ILB,Matthew Adams
2553817,74,200,1/28/1993,Georgia,SS,Corey Moore
2553562,73,208,7/25/1992,James Madison,DB,Dean Marlowe
2507374,76,210,6/29/1985,North Carolina State,K,Stephen Hauschka
2556526,74,235,3/24/1994,Louisiana State,LS,Reid Ferguson
2560840,75,307,1/25/1996,Stanford,DT,Harrison Phillips
2561574,72,208,9/13/1996,New Mexico,P,Corey Bojorquez
2558066,71,195,8/11/1996,Ohio State,WR,Curtis Samuel
2540152,73,215,12/10/1991,Louisiana State,SS,Eric Reid
2561624,75,248,12/30/1995,Northwestern,TE,Garrett Dickerson
2553499,69,180,1/27/1993,South Carolina,WR,Damiere Byrd
2533058,73,255,9/24/1990,Arizona State,OLB,Vontaze Burfict
2552403,75,252,8/31/1992,Florida State,TE,Nick O'Leary
2558864,77,252,11/4/1993,Buffalo,TE,Mason Schreck
2552321,75,245,7/28/1992,Clemson,MLB,Stephone Anthony
2560747,76,245,8/24/1993,South Carolina,TE,Hayden Hurst
2508107,74,210,7/26/1988,Colorado,CB,Jimmy Smith
2557965,76,272,12/29/1995,Texas A&M,DE,Myles Garrett
2559270,77,237,4/30/1994,Indiana State,TE,Robert Tonyan
2560883,77,214,9/30/1996,Notre Dame,WR,Equanimeous St. Brown
2558119,74,220,9/20/1994,North Carolina State,SS,Josh Jones
2556587,70,190,7/25/1994,Florida Atlantic,CB,Cre'von LeBlanc
2555542,73,190,8/2/1993,Penn State,FS,Jordan Lucas
2560808,73,209,6/20/1996,Stanford,CB,Quenton Meeks
2552272,78,301,8/3/1991,Stanford,DE,Henry Anderson
2561020,76,275,6/24/1996,North Carolina State,DE,Bradley Chubb
2553840,76,265,5/30/1992,"Albany, N.Y.",TE,Brian Parker
2555171,73,235,12/22/1992,Temple,ILB,Tyler Matakevich
2495136,74,240,2/19/1988,North Carolina,ILB,Bruce Carter
2560862,72,225,7/20/1996,North Carolina State,RB,Jaylen Samuels
2556443,72,198,10/14/1991,Florida Atlantic,SS,Sharrod Neasman
2505982,78,245,6/25/1981,Virginia,QB,Matt Schaub
2560897,75,244,7/21/1995,Florida State,LB,Matthew Thomas
2555394,73,215,2/22/1995,West Virginia,CB,Daryl Worley
2532870,74,247,4/26/1989,South Carolina,DE,Melvin Ingram
2532869,76,227,3/31/1990,Boise State,FS,George Iloka
2541741,73,240,11/3/1990,Virginia,MLB,LaRoy Reynolds
2558912,68,178,4/4/1995,Oregon State,WR,Victor Bolden
2532789,74,230,10/27/1989,Alabama,ILB,Mark Barron
2558886,75,256,11/22/1994,Washington,TE,Darrell Daniels
2534846,74,210,2/11/1990,Auburn,CB,Neiko Thorpe
2541388,75,211,1/29/1990,San Diego State,WR,Brice Butler
2540291,71,190,2/1/1991,South Florida,CB,Kayvon Webster
2495466,69,215,12/21/1989,Alabama,RB,Mark Ingram
2556404,75,205,11/11/1992,California,WR,Maurice Harris
2559385,78,220,3/15/1995,Wisconsin-Platteville,TE,Dan Arnold
2532841,74,220,11/27/1989,Notre Dame,WR,Michael Floyd
2550542,70,203,1/10/1993,Colorado State,RB,Kapri Bibbs
2533534,74,262,10/7/1990,Miami,DE,Olivier Vernon
2555366,74,206,5/31/1994,Northern Iowa,CB,Deiondre' Hall
2559260,72,200,12/21/1993,Shepherd,DB,Tre Sullivan
2556456,71,202,10/28/1992,Connecticut,FS,Andrew Adams
2541431,72,206,5/6/1991,Central Florida,FS,Kemal Ishmael
2507843,72,240,9/6/1987,Duke,OLB,Vincent Rey
2558786,70,200,7/27/1994,Houston,S,Brandon Wilson
2560839,70,190,6/26/1995,Western Michigan,CB,Darius Phillips
2541696,71,200,12/25/1990,Towson,S,Jordan Dangerfield
2561054,74,200,4/16/1995,Texas A&M,WR,Damion Ratley
2539335,75,221,10/10/1990,West Virginia,QB,Geno Smith
2560756,72,200,4/22/1996,Northwestern,RB,Justin Jackson
2560719,74,197,9/8/1994,Virginia Tech,CB,Brandon Facyson
2557931,73,200,11/19/1993,Clemson,CB,Cordrea Tankersley
2553655,73,202,10/9/1991,Virginia,FS,Anthony Harris
238227,73,221,6/10/1987,Ohio U.,FS,Mike Mitchell
2543712,71,205,3/2/1992,Florida State,SS,Terrence Brooks
2559263,76,254,11/14/1994,Texas,TE,Tyrone Swoopes
2560999,72,227,7/20/1995,Central Florida,LB,Shaquem Griffin
2506352,73,235,3/22/1983,Georgia,OLB,Thomas Davis
2558138,71,240,9/16/1995,Oklahoma,RB,Samaje Perine
2556550,70,190,1/23/1993,East Carolina,CB,Josh Hawkins
2559934,76,265,12/23/1994,Southern Methodist,DE,Justin Lawler
925,71,199,12/27/1986,Texas,RB,Jamaal Charles
2556543,77,265,2/4/1994,North Carolina State,TE,David Grinnage
2561324,73,238,4/13/1995,Rutgers,RB,Gus Edwards
2552259,73,197,3/27/1992,USC,CB,Josh Shaw
2495140,75,280,7/6/1988,Iowa,DE,Adrian Clayborn
2552278,74,265,8/16/1993,Arkansas,DE,Trey Flowers
2558924,77,300,4/12/1994,Vanderbilt,DT,Adam Butler
2507948,75,254,3/5/1987,Central Michigan,OLB,Frank Zombo
2550289,71,224,1/28/1992,Toledo,RB,David Fluellen
2561521,68,175,12/20/1995,Texas Tech,WR,Cameron Batson
2555414,75,291,3/20/1994,Michigan,DT,Willie Henry
2543765,79,300,5/5/1991,Virginia,DE,Brent Urban
2556650,72,345,11/6/1992,Samford,DT,Michael Pierce
2506546,78,235,6/15/1983,Oregon State,QB,Derek Anderson
2530700,75,205,1/31/1989,Virginia,WR,Dontrelle Inman
2543739,74,200,12/1/1991,North Carolina State,CB,Dontae Johnson
2560838,72,201,12/16/1995,Virginia Tech,WR,Cam Phillips
2552478,78,252,8/7/1991,Oklahoma,TE,Blake Bell
2543874,70,195,5/30/1992,Vanderbilt,FS,Andre Hal
2561152,73,229,6/17/1994,Arkansas,RB,Dave Williams
2555387,73,215,5/11/1993,Southern California,QB,Cody Kessler
2552425,71,186,9/23/1992,Florida State,WR,Rashad Greene
2558853,73,210,7/27/1993,Cincinnati,CB,Mike Tyson
2553554,79,265,12/27/1990,Eastern Kentucky,TE,Matt Lengel
2555547,71,196,10/19/1993,Notre Dame,CB,KeiVarae Russell
2555262,76,235,4/23/1993,Louisiana Tech,QB,Jeff Driskel
2561383,74,233,7/27/1995,Iowa,LB,Ben Niemann
2561417,73,195,5/16/1996,Middle Tennessee,CB,Charvarius Ward
2560967,74,231,12/22/1995,Arizona State,RB,Kalen Ballage
2552374,69,203,6/13/1993,Nebraska,RB,Ameer Abdullah
2558165,76,266,3/18/1994,Ohio,LB,Tarell Basham
2560985,72,186,10/4/1997,Southern California,WR,Deontay Burnett
2508007,70,175,9/30/1987,Minnesota,CB,Marcus Sherels
2555168,73,242,2/8/1993,Missouri,MLB,Kentrell Brothers
2543608,70,190,4/8/1991,Maryland,CB,Dexter McDougle
2552597,74,215,9/10/1993,Central Florida,WR,Breshad Perriman
2561022,74,238,5/5/1996,Wisconsin,LB,Jack Cichy
2555307,73,236,7/3/1993,Oklahoma,OLB,Devante Bond
2550767,75,190,2/4/1990,"California, Pa.",CB,C.J. Goodwin
2560948,76,258,4/1/1995,Louisville,OLB,Trevon Young
2558018,75,280,8/26/1995,Stanford,DE,Solomon Thomas
2559356,70,178,12/13/1994,Utah,CB,Dominique Hatfield
2561060,77,240,1/26/1995,San Diego,TE,Ross Dwelley
2550198,73,218,6/10/1991,Michigan State,WR,Bennie Fowler
2561001,69,190,1/6/1996,Penn State,CB,Grant Haley
2553719,74,225,1/23/1993,Boston College,OLB,Josh Keyes
2552602,74,305,10/16/1993,Rice,DT,Christian Covington
2555388,75,347,7/1/1994,Clemson,DT,D.J. Reader
2558241,72,238,5/27/1994,Ohio,OLB,Blair Brown
2561041,71,193,2/20/1995,Miami,CB,Dee Delaney
2553656,73,210,3/15/1993,Old Dominion,QB,Taylor Heinicke
2555546,74,177,7/23/1995,Louisiana State,CB,Rashard Robinson
2559287,75,254,6/9/1994,San Jose State,LB,Isaiah Irving
2560724,76,260,10/11/1994,Utah,LB,Kylie Fitts
2540176,78,281,7/31/1991,Michigan State,DE,William Gholston
496780,78,285,2/28/1989,Florida,DE,Carlos Dunlap
2556833,71,190,6/30/1994,Texas A&M,CB,De'Vante Harris
2561330,76,240,2/1/1996,Central Florida,HB,Jordan Franks
2495252,76,246,7/23/1989,Mississippi State,OLB,K.J. Wright
497224,76,250,7/25/1987,Oregon,TE,Ed Dickson
2561261,68,189,9/12/1995,Florida,WR,Brandon Powell
2559293,74,199,11/30/1993,Michigan,DB,Dymonte Thomas
2558129,68,173,4/9/1995,Georgia,WR,Isaiah McKenzie
2561461,71,202,2/26/1995,Tulane,RB,Dontrell Hilliard
2560819,71,205,10/16/1996,Wisconsin,CB,Nick Nelson
2560986,73,235,3/17/1996,Penn State,LB,Jason Cabinda
2532974,76,240,4/26/1989,Wake Forest,OLB,Kyle Wilber
2533538,77,265,2/27/1990,Syracuse,OLB,Chandler Jones
2542009,75,265,8/3/1991,Idaho,DE,Benson Mayowa
2553437,77,305,1/19/1992,Delaware State,DT,Rodney Gunter
2555336,76,314,9/19/1994,Mississippi,DT,Robert Nkemdiche
2556655,74,211,2/16/1994,Ohio State,DB,Tyvis Powell
2558273,71,195,9/3/1994,North Carolina,RB,T.J. Logan
2553583,76,293,8/27/1991,Miami,DT,Olsen Pierre
2561207,71,197,2/2/1995,James Madison,FS,Raven Greene
2560731,76,288,9/26/1996,Stephen F. Austin,DE,John Franklin-Myers
496790,75,273,12/22/1987,Southern California,DE,Everson Griffen
496802,76,329,10/10/1988,East Carolina,DT,Linval Joseph
2506779,75,288,8/30/1984,Southern Mississippi,DT,Tom Johnson
2555529,77,265,3/19/1994,Vanderbilt,DE,Stephen Weatherly
2535867,73,230,9/2/1990,Wagner,ILB,Julian Stanford
496961,74,245,3/3/1988,Florida State,OLB,Dekoda Watson
2558979,73,210,3/21/1995,Southern Mississippi,QB,Nick Mullens
2543497,75,220,9/13/1990,Alabama,QB,AJ McCarron
2555464,68,210,2/22/1993,Texas Tech,RB,DeAndre Washington
2561006,72,208,6/9/1994,Florida,FS,Marcell Harris
2558167,75,216,1/26/1995,Tennessee,QB,Joshua Dobbs
2558975,70,192,10/21/1993,Virginia,WR,Taquan Mizzell
2507731,73,240,7/31/1985,Florida State,LS,Garrison Sanborn
2533000,75,205,10/6/1988,California,P,Bryan Anger
2558923,74,228,11/23/1993,Michigan State,LB,Riley Bullough
2531080,76,240,4/17/1988,Fresno State,OLB,Ben Jacobs
2555270,79,275,4/12/1993,Penn State,OLB,Carl Nassib
2553736,72,185,3/31/1993,Coastal Carolina,DB,Denzel Rice
2558289,73,228,12/16/1994,Boise State,LB,Tanner Vallejo
2561278,70,205,3/11/1996,Ferris State,CB,Tavierre Thomas
2557934,70,214,6/1/1994,Louisiana-Lafayette,RB,Elijah McGuire
2561147,72,185,9/22/1995,Southern Mississippi,CB,Cornell Armstrong
2561482,70,185,6/1/1994,Northern Illinois,WR,Chad Beebe
2556569,73,215,6/28/1994,Jacksonville,WR,Andy Jones
2555240,75,310,1/11/1994,Temple,DE,Matthew Ioannidis
2557872,74,265,11/2/1995,UCLA,DE,Takkarist McKinley
2555345,73,224,7/7/1995,USC,DB,Su'a Cravens
2560976,73,223,7/26/1995,Washington,LB,Keishawn Bierria
2559485,72,198,11/1/1994,Washington State,WR,River Cracraft
2543571,71,195,1/30/1992,Clemson,CB,Bashaud Breeland
2543650,77,285,2/8/1993,South Florida,OLB,Aaron Lynch
2553631,71,224,9/13/1991,South Dakota,RB,Zach Zenner
2561224,75,210,12/26/1994,Temple,WR,Keith Kirkwood
2495184,76,287,7/10/1989,California,DE,Cameron Jordan
2560890,77,228,2/3/1997,Florida State,WR,Auden Tate
2556118,73,223,4/24/1994,Washington,RB,Dwayne Washington
2533542,70,200,1/8/1991,Central Florida,CB,Josh Robinson
2543465,74,215,11/10/1992,Louisville,QB,Teddy Bridgewater
2555215,73,215,1/24/1994,Rutgers,WR,Leonte Carroo
2522602,73,243,7/6/1985,Western Washington,LS,Matt Overton
2539230,76,318,9/8/1991,Georgia,NT,Abry Jones
2553833,72,215,11/19/1990,Texas A&M,K,Josh Lambo
2561161,77,200,7/28/1995,Mississippi State,P,Logan Cooke
2561272,73,219,2/26/1996,Vanderbilt,WR,Trent Sherfield
2550257,74,208,3/5/1990,Brigham Young,SS,Daniel Sorensen
71435,77,251,6/11/1987,Virginia,TE,John Phillips
2560914,72,179,6/12/1995,Alabama,CB,Levi Wallace
2505076,76,218,7/4/1979,Sam Houston State,QB,Josh McCown
2539308,74,234,9/8/1990,Southern California,QB,Matt Barkley
2541848,75,235,7/18/1990,West Alabama,OLB,Deon Lacey
2542246,71,224,10/27/1990,California-Davis,P,Colton Schmidt
2556714,75,259,4/24/1993,Wyoming,DE,Eddie Yarbrough
2540287,72,203,11/25/1988,California (PA),FS,Rontez Miles
2556614,75,252,11/17/1992,Auburn,LB,Cassanova McKinzy
81294,74,215,10/13/1985,Michigan State,QB,Brian Hoyer
2552313,72,235,4/18/1992,USC,MLB,Hayes Pullard
2558091,74,225,1/6/1996,Ohio State,WR,Noah Brown
2560887,71,189,8/7/1996,Georgia State,CB,Chandon Sullivan
2555333,71,185,7/6/1994,Baylor,WR,Corey Coleman
2557987,69,205,9/3/1994,North Carolina State,RB,Matt Dayes
2561671,74,200,1/30/1996,Illinois,WR,Malik Turner
2558274,72,202,8/5/1994,Washington State,FS,Shalom Luani
2558144,78,257,10/24/1994,Ashland,TE,Adam Shaheen
2561527,72,198,8/4/1995,Southeast Missouri,CB,Mike Ford
79583,74,309,11/23/1986,LSU,DT,Ricky Jean Francois
2535718,75,350,11/29/1988,William Penn,DT,Damon Harrison
2552375,70,215,6/23/1990,Auburn,RB,Cameron Artis-Payne
2530474,75,260,9/6/1987,Troy,DE,Mario Addison
2540159,72,246,12/3/1990,Louisiana State,MLB,Kevin Minter
2560847,72,200,12/7/1995,Southern Methodist,WR,Trey Quinn
2556841,69,215,2/13/1994,Oregon,RB,Byron Marshall
497123,73,212,9/5/1986,Texas,QB,Colt McCoy
2560961,76,216,9/16/1994,Oklahoma State,WR,Marcell Ateman
2532878,70,194,3/30/1990,Iowa State,CB,Leonard Johnson
2561300,74,208,3/17/1996,Penn State,WR,Saeed Blacknall
2550364,73,250,8/13/1990,Iowa,LS,Casey Kreiter
2559200,72,231,2/21/1994,Northwestern,LB,Joe Jones
2560944,73,213,4/19/1995,California-Davis,P,Colby Wadman
2553877,73,240,8/15/1991,Cal Poly,ILB,Nick Dzubnar
2558303,74,210,1/3/1991,Emporia State,CB,Jeff Richards
2559197,72,232,2/10/1995,Weber State,LB,Tre'Von Johnson
2553790,74,190,1/15/1993,Pittsburg State,CB,DeVante Bausby
2552396,77,258,4/9/1993,Notre Dame,TE,Ben Koyack
2561003,72,235,9/11/1995,Alabama,LB,Shaun Dion Hamilton
2558112,73,219,11/9/1995,Wyoming,HB,Brian Hill
2556805,75,190,8/22/1991,Cincinnati,WR,Johnny Holton
2558950,73,215,9/11/1994,Arkansas,WR,Keon Hatcher
2541302,73,336,2/21/1989,Missouri Southern,DT,Brandon Williams
2495228,75,268,5/10/1989,Pittsburgh,DE,Jabaal Sheard
2539310,80,295,7/14/1987,Southern Methodist,DT,Margus Hunt
2550646,77,285,7/15/1990,Mississippi State,DT,Denico Autry
2560791,75,277,1/30/1995,Ohio State,DT,Tyquan Lewis
2558189,76,224,4/5/1994,Connecticut,DB,Obi Melifonwu
2550313,76,257,1/22/1992,California,TE,Richard Rodgers
2560938,72,194,11/16/1995,North Texas,RB,Jeff Wilson
2540170,73,205,12/8/1991,North Carolina State,CB,David Amerson
2508109,77,295,5/6/1989,Ohio State,DT,Cameron Heyward
2550545,74,185,3/16/1991,Rice,K,Chris Boswell
2553348,77,195,3/18/1991,Eastern Kentucky,P,Jordan Berry
2556421,76,245,8/20/1992,Portland State,LS,Kameron Canaday
2506969,73,222,8/13/1982,Nebraska,P,Sam Koch
2508008,76,233,4/26/1986,Tennessee,LS,Morgan Cox
2533033,74,213,2/12/1990,Baylor,QB,Robert Griffin III
2555419,71,207,3/7/1995,South Carolina,WR,Pharoh Cooper
2553548,76,209,2/17/1992,Wisconsin-Whitewater,WR,Jake Kumerow
2532928,70,210,12/17/1988,Oregon,SS,Eddie Pleasant
2552273,75,260,3/13/1991,Missouri,OLB,Markus Golden
2558071,74,195,2/9/1996,Virginia Tech,WR,Isaiah Ford
2558097,74,239,4/27/1994,Georgia Southern,ILB,Ukeme Eligwe
2552427,74,192,7/2/1992,Michigan State,CB,Tony Lippett
2560950,73,248,9/12/1997,Toledo,OLB,Ola Adeniyi
2560956,74,215,8/7/1996,Penn State,DB,Marcus Allen
2559013,69,186,1/25/1995,Florida State,WR,Bobo Wilson
2559066,75,208,2/24/1993,Alabama,WR,Gehrig Dieter
89758,74,297,1/6/1987,Memphis,DT,Clinton McDonald
2556440,70,195,8/15/1993,Arkansas State,RB,J.D. McKissic
2561644,75,205,11/7/1996,Virginia Tech,CB,Adonis Alexander
79858,74,232,11/11/1986,USC,QB,Mark Sanchez
2540163,74,315,12/28/1989,LSU,NT,Bennie Logan
2552326,75,320,12/14/1991,Maryland,DT,Darius Kilgo
2556368,76,314,5/8/1994,Penn State,NT,Austin Johnson
2561042,75,251,1/27/1995,North Dakota State,LB,Nick DeLuca
2543717,75,252,1/17/1993,Georgia Tech,OLB,Jeremiah Attaochu
2553900,77,247,5/26/1992,James Madison,TE,Daniel Brown
2533433,76,352,11/16/1989,"Regina, Can.",DT,Akiem Hicks
2555335,75,296,10/22/1993,Florida,DE,Jonathan Bullard
2560821,75,313,9/14/1996,Delaware,DT,Bilal Nichols
2555545,71,186,12/28/1993,Mississippi State,S,Will Redmond
2560935,71,224,4/15/1995,Louisiana State,RB,Darrel Williams
2532797,71,220,1/26/1990,Mississippi,RB,Brandon Bolden
2561316,70,185,2/2/1996,Utah State,CB,Jalen Davis
264,75,219,5/15/1986,San Diego,QB,Josh Johnson
2560786,74,219,3/17/1995,Richmond,QB,Kyle Lauletta
2560762,74,240,11/15/1996,Texas,LB,Malik Jefferson
2558284,73,245,3/9/1994,Utah,LB,Pita Taumoepenu
2561279,75,210,12/30/1995,Arkansas-Monticello,WR,Jalen Tolliver
2561283,74,214,6/9/1996,Washington,LB,Zeke Turner
2495229,74,249,1/2/1988,LSU,MLB,Kelvin Sheppard
2552408,78,255,9/13/1992,Georgia Tech,TE,Darren Waller
496723,72,212,12/29/1988,Tennessee,SS,Eric Berry
2550268,70,205,6/2/1991,Abilene Christian,RB,Charcandrick West
2550242,76,332,5/9/1991,Colorado State-Pueblo,DT,Mike Pennel
2560743,74,249,9/27/1995,Auburn,LB,Jeff Holland
2556371,72,200,9/9/1992,Texas A&M,CB,Brandon Williams
2539275,79,225,12/12/1989,North Carolina State,QB,Mike Glennon
2551359,75,250,5/25/1991,Southern Connecticut State,TE,Jerome Cunningham
2559880,70,219,4/18/1994,Texas A&M,RB,Keith Ford
2561107,73,222,12/23/1993,Louisiana State,LB,Corey Thompson
2543503,78,259,12/22/1990,Stanford,DE,Trent Murphy
2555218,72,239,10/26/1993,Northwestern,FB,Danny Vitale
2558858,71,195,6/25/1994,Auburn,CB,Joshua Holsey
2561329,78,265,3/26/1995,Pittsburgh,TE,Matt Flanagan
2541135,74,203,6/6/1989,Texas Tech,FS,Cody Davis
2495485,76,257,5/18/1990,North Carolina,DE,Robert Quinn
2550365,72,200,6/23/1992,Vanderbilt,S,Kenny Ladler
2553737,70,187,12/23/1992,Louisville,WR,Eli Rogers
2559163,73,199,11/11/1995,USC,RB,Justin Davis
2560777,70,205,10/4/1996,Tennessee,RB,John Kelly
2553442,74,233,9/30/1991,Oregon State,OLB,D.J. Alexander
2559141,75,229,10/31/1994,Illinois State,MLB,B.J. Bello
2505010,79,295,1/18/1980,North Carolina,DE,Julius Peppers
2539296,75,315,2/2/1989,Purdue,DT,Kawann Short
2507837,73,310,11/18/1986,Mississippi State,NT,Kyle Love
2559037,72,227,12/15/1994,Oklahoma,ILB,Ahmad Thomas
2552317,72,232,5/25/1991,Penn State,MLB,Mike Hull
2561177,75,211,3/8/1996,Houston,QB,Kyle Allen
496796,74,254,8/13/1988,Texas Christian,DE,Jerry Hughes
2557994,73,236,4/24/1996,Texas,RB,D'Onta Foreman
2555427,78,227,10/7/1993,Indiana,QB,Nate Sudfeld
2555486,77,245,7/30/1993,South Carolina State,TE,Temarrick Hemingway
2560779,77,240,5/3/1996,Louisiana State,DE,Arden Key
2561403,72,205,8/8/1995,Fresno State,WR,Da'Mari Scott
2506931,73,303,6/10/1983,Louisiana State,DT,Kyle Williams
2505801,76,258,8/17/1981,Texas A&M,LS,Don Muhlbach
2506677,70,201,8/10/1984,Central Florida,K,Matt Prater
2541311,73,211,2/27/1990,Appalachian State,P,Sam Martin
2560783,75,205,1/28/1996,Oklahoma State,WR,Chris Lacy
2560787,77,227,12/11/1995,Iowa State,WR,Allen Lazard
2561585,70,195,8/8/1994,Utah State,DB,Dallin Leavitt
252,75,222,7/2/1985,Michigan,QB,Chad Henne
2558819,74,188,12/4/1994,Mississippi,CB,Derrick Jones
2552397,76,252,10/1/1991,Miami,TE,Clive Walford
2557850,67,208,11/24/1992,Coastal Carolina,RB,De'Angelo Henderson Sr.
2556530,71,190,8/30/1993,Memphis,WR,Mose Frazier
2535890,73,210,2/1/1989,Appalachian State,RB,Travaris Cadet
2560875,72,240,4/20/1997,North Carolina,LB,Andre Smith
2549982,76,230,7/1/1991,Southern Methodist,QB,Garrett Gilbert
2556273,72,230,12/1/1993,Eastern Michigan,RB,Darius Jackson
2556672,76,218,9/29/1992,Toledo,WR,Alonzo Russell
